Date,Location,Rainfall,RainToday,RainTomorrow
2010-01-02,Williamtown,2.8,Yes,Yes
2010-01-03,Williamtown,15.4,Yes,Yes
2010-01-04,Williamtown,1.6,Yes,No
2010-01-05,Williamtown,0.0,No,No
2010-01-06,Williamtown,0.0,No,No
2010-01-07,Williamtown,0.0,No,No
2010-01-08,Williamtown,0.0,No,No
2010-01-09,Williamtown,0.0,No,No
2010-01-10,Williamtown,0.0,No,No
2010-01-11,Williamtown,0.0,No,No
2010-01-12,Williamtown,0.0,No,No
2010-01-13,Williamtown,0.0,No,Yes
2010-01-14,Williamtown,14.6,Yes,No
2010-01-15,Williamtown,0.0,No,No
2010-01-16,Williamtown,0.8,No,Yes
2010-01-17,Williamtown,3.2,Yes,No
2010-01-18,Williamtown,0.2,No,No
2010-01-19,Williamtown,0.0,No,No
2010-01-20,Williamtown,0.0,No,No
2010-01-21,Williamtown,0.0,No,No
2010-01-22,Williamtown,0.0,No,No
2010-01-23,Williamtown,0.0,No,No
2010-01-24,Williamtown,0.0,No,No
2010-01-25,Williamtown,0.2,No,Yes
2010-01-26,Williamtown,6.2,Yes,Yes
2010-01-27,Williamtown,1.6,Yes,Yes
2010-01-28,Williamtown,1.2,Yes,Yes
2010-01-29,Williamtown,5.2,Yes,Yes
2010-01-30,Williamtown,2.8,Yes,No
2010-01-31,Williamtown,0.8,No,Yes
2010-02-01,Williamtown,1.2,Yes,No
2010-02-02,Williamtown,0.0,No,Yes
2010-02-03,Williamtown,3.8,Yes,Yes
2010-02-04,Williamtown,12.8,Yes,Yes
2010-02-05,Williamtown,2.8,Yes,No
2010-02-06,Williamtown,0.4,No,Yes
2010-02-07,Williamtown,3.8,Yes,Yes
2010-02-08,Williamtown,1.4,Yes,No
2010-02-09,Williamtown,0.0,No,No
2010-02-10,Williamtown,0.0,No,No
2010-02-11,Williamtown,0.0,No,No
2010-02-12,Williamtown,0.0,No,No
2010-02-13,Williamtown,0.0,No,Yes
2010-02-14,Williamtown,2.4,Yes,Yes
2010-02-15,Williamtown,3.6,Yes,No
2010-02-16,Williamtown,0.0,No,No
2010-02-17,Williamtown,0.0,No,No
2010-02-18,Williamtown,0.0,No,No
2010-02-19,Williamtown,0.2,No,No
2010-02-20,Williamtown,0.0,No,No
2010-02-21,Williamtown,0.0,No,No
2010-02-22,Williamtown,0.0,No,No
2010-02-23,Williamtown,0.0,No,No
2010-02-24,Williamtown,0.0,No,No
2010-02-25,Williamtown,0.0,No,Yes
2010-02-26,Williamtown,1.4,Yes,No
2010-02-27,Williamtown,0.0,No,No
2010-02-28,Williamtown,0.0,No,Yes
2010-03-01,Williamtown,31.6,Yes,Yes
2010-03-02,Williamtown,4.2,Yes,No
2010-03-03,Williamtown,0.0,No,Yes
2010-03-04,Williamtown,1.6,Yes,No
2010-03-05,Williamtown,0.0,No,Yes
2010-03-06,Williamtown,11.4,Yes,Yes
2010-03-07,Williamtown,9.6,Yes,No
2010-03-08,Williamtown,0.4,No,No
2010-03-09,Williamtown,0.0,No,No
2010-03-10,Williamtown,0.0,No,Yes
2010-03-11,Williamtown,7.4,Yes,
2010-03-12,Williamtown,,,Yes
2010-03-13,Williamtown,19.4,Yes,Yes
2010-03-14,Williamtown,16.2,Yes,No
2010-03-15,Williamtown,0.0,No,No
2010-03-16,Williamtown,0.0,No,No
2010-03-17,Williamtown,0.0,No,No
2010-03-18,Williamtown,0.0,No,No
2010-03-19,Williamtown,0.0,No,No
2010-03-20,Williamtown,0.0,No,No
2010-03-21,Williamtown,0.0,No,No
2010-03-22,Williamtown,0.0,No,No
2010-03-23,Williamtown,0.0,No,No
2010-03-24,Williamtown,0.0,No,No
2010-03-25,Williamtown,0.0,No,No
2010-03-26,Williamtown,0.0,No,No
2010-03-27,Williamtown,0.0,No,No
2010-03-28,Williamtown,0.0,No,No
2010-03-29,Williamtown,0.0,No,Yes
2010-03-30,Williamtown,1.4,Yes,Yes
2010-03-31,Williamtown,48.4,Yes,No
2010-04-01,Williamtown,0.2,No,No
2010-04-02,Williamtown,0.0,No,No
2010-04-03,Williamtown,0.2,No,Yes
2010-04-04,Williamtown,2.4,Yes,Yes
2010-04-05,Williamtown,1.6,Yes,No
2010-04-06,Williamtown,0.0,No,Yes
2010-04-07,Williamtown,2.8,Yes,Yes
2010-04-08,Williamtown,3.2,Yes,No
2010-04-09,Williamtown,0.4,No,No
2010-04-10,Williamtown,0.0,No,No
2010-04-11,Williamtown,0.0,No,No
2010-04-12,Williamtown,0.0,No,No
2010-04-13,Williamtown,0.0,No,No
2010-04-14,Williamtown,0.0,No,No
2010-04-15,Williamtown,0.0,No,No
2010-04-16,Williamtown,0.0,No,No
2010-04-17,Williamtown,0.2,No,No
2010-04-18,Williamtown,0.0,No,No
2010-04-19,Williamtown,0.2,No,No
2010-04-20,Williamtown,0.0,No,No
2010-04-21,Williamtown,0.2,No,No
2010-04-22,Williamtown,0.0,No,No
2010-04-23,Williamtown,0.0,No,No
2010-04-24,Williamtown,0.0,No,Yes
2010-04-25,Williamtown,4.2,Yes,Yes
2010-04-26,Williamtown,10.4,Yes,No
2010-04-27,Williamtown,0.0,No,No
2010-04-28,Williamtown,0.0,No,No
2010-04-29,Williamtown,0.0,No,No
2010-04-30,Williamtown,0.0,No,Yes
2010-05-01,Williamtown,14.6,Yes,No
2010-05-02,Williamtown,0.4,No,No
2010-05-03,Williamtown,0.0,No,No
2010-05-04,Williamtown,0.0,No,No
2010-05-05,Williamtown,0.0,No,No
2010-05-06,Williamtown,0.0,No,No
2010-05-07,Williamtown,0.0,No,No
2010-05-08,Williamtown,0.0,No,No
2010-05-09,Williamtown,0.0,No,No
2010-05-10,Williamtown,0.0,No,No
2010-05-11,Williamtown,0.0,No,No
2010-05-12,Williamtown,0.0,No,No
2010-05-13,Williamtown,0.0,No,No
2010-05-14,Williamtown,0.0,No,No
2010-05-15,Williamtown,0.0,No,No
2010-05-16,Williamtown,1.0,No,Yes
2010-05-17,Williamtown,1.8,Yes,Yes
2010-05-18,Williamtown,20.2,Yes,Yes
2010-05-19,Williamtown,7.2,Yes,Yes
2010-05-20,Williamtown,6.8,Yes,No
2010-05-21,Williamtown,0.0,No,Yes
2010-05-22,Williamtown,9.2,Yes,Yes
2010-05-23,Williamtown,13.6,Yes,No
2010-05-24,Williamtown,0.0,No,Yes
2010-05-25,Williamtown,8.6,Yes,Yes
2010-05-26,Williamtown,2.6,Yes,Yes
2010-05-27,Williamtown,24.0,Yes,
2010-05-28,Williamtown,,,Yes
2010-05-29,Williamtown,9.6,Yes,Yes
2010-05-30,Williamtown,3.4,Yes,No
2010-05-31,Williamtown,0.0,No,Yes
2010-06-01,Williamtown,10.8,Yes,No
2010-06-02,Williamtown,0.0,No,Yes
2010-06-03,Williamtown,1.6,Yes,Yes
2010-06-04,Williamtown,46.2,Yes,Yes
2010-06-05,Williamtown,24.8,Yes,No
2010-06-06,Williamtown,0.0,No,Yes
2010-06-07,Williamtown,7.6,Yes,Yes
2010-06-08,Williamtown,4.2,Yes,No
2010-06-09,Williamtown,0.2,No,No
2010-06-10,Williamtown,0.0,No,No
2010-06-11,Williamtown,0.0,No,No
2010-06-12,Williamtown,0.0,No,No
2010-06-13,Williamtown,0.2,No,No
2010-06-14,Williamtown,0.2,No,No
2010-06-15,Williamtown,0.0,No,No
2010-06-16,Williamtown,0.0,No,No
2010-06-17,Williamtown,0.0,No,Yes
2010-06-18,Williamtown,1.8,Yes,No
2010-06-19,Williamtown,0.0,No,No
2010-06-20,Williamtown,0.0,No,Yes
2010-06-21,Williamtown,2.6,Yes,Yes
2010-06-22,Williamtown,24.8,Yes,Yes
2010-06-23,Williamtown,6.6,Yes,No
2010-06-24,Williamtown,0.0,No,No
2010-06-25,Williamtown,0.0,No,No
2010-06-26,Williamtown,0.8,No,No
2010-06-27,Williamtown,0.0,No,No
2010-06-28,Williamtown,0.0,No,No
2010-06-29,Williamtown,0.0,No,No
2010-06-30,Williamtown,0.0,No,No
2010-07-01,Williamtown,0.0,No,
2010-07-02,Williamtown,,,
2010-07-03,Williamtown,,,
2010-07-04,Williamtown,,,Yes
2010-07-05,Williamtown,9.6,Yes,Yes
2010-07-06,Williamtown,3.0,Yes,No
2010-07-07,Williamtown,0.2,No,Yes
2010-07-08,Williamtown,17.4,Yes,
2010-07-09,Williamtown,,,
2010-07-10,Williamtown,,,Yes
2010-07-11,Williamtown,18.0,Yes,No
2010-07-12,Williamtown,1.0,No,No
2010-07-13,Williamtown,0.0,No,Yes
2010-07-14,Williamtown,5.4,Yes,No
2010-07-15,Williamtown,0.4,No,No
2010-07-16,Williamtown,0.0,No,No
2010-07-17,Williamtown,0.0,No,No
2010-07-18,Williamtown,0.0,No,No
2010-07-19,Williamtown,0.0,No,Yes
2010-07-20,Williamtown,2.0,Yes,Yes
2010-07-21,Williamtown,24.6,Yes,Yes
2010-07-22,Williamtown,2.4,Yes,Yes
2010-07-23,Williamtown,8.0,Yes,
2010-07-24,Williamtown,,,Yes
2010-07-25,Williamtown,2.4,Yes,Yes
2010-07-26,Williamtown,1.6,Yes,Yes
2010-07-27,Williamtown,2.4,Yes,No
2010-07-28,Williamtown,1.0,No,Yes
2010-07-29,Williamtown,16.0,Yes,No
2010-07-30,Williamtown,1.0,No,No
2010-07-31,Williamtown,0.0,No,
2010-08-01,Williamtown,,,Yes
2010-08-02,Williamtown,1.8,Yes,Yes
2010-08-03,Williamtown,20.8,Yes,Yes
2010-08-04,Williamtown,16.8,Yes,No
2010-08-05,Williamtown,0.0,No,No
2010-08-06,Williamtown,0.0,No,No
2010-08-07,Williamtown,0.0,No,No
2010-08-08,Williamtown,0.0,No,No
2010-08-09,Williamtown,0.0,No,No
2010-08-10,Williamtown,0.8,No,Yes
2010-08-11,Williamtown,2.6,Yes,No
2010-08-12,Williamtown,0.0,No,No
2010-08-13,Williamtown,0.0,No,
2010-08-14,Williamtown,,,
2010-08-15,Williamtown,,,No
2010-08-16,Williamtown,0.2,No,No
2010-08-17,Williamtown,0.0,No,No
2010-08-18,Williamtown,0.0,No,No
2010-08-19,Williamtown,0.8,No,No
2010-08-20,Williamtown,0.0,No,No
2010-08-21,Williamtown,0.0,No,No
2010-08-22,Williamtown,0.0,No,Yes
2010-08-23,Williamtown,1.6,Yes,Yes
2010-08-24,Williamtown,3.2,Yes,No
2010-08-25,Williamtown,0.0,No,No
2010-08-26,Williamtown,0.0,No,No
2010-08-27,Williamtown,0.0,No,No
2010-08-28,Williamtown,0.0,No,No
2010-08-29,Williamtown,0.0,No,No
2010-08-30,Williamtown,0.0,No,No
2010-08-31,Williamtown,0.0,No,No
2010-09-01,Williamtown,0.0,No,Yes
2010-09-02,Williamtown,1.6,Yes,Yes
2010-09-03,Williamtown,2.6,Yes,Yes
2010-09-04,Williamtown,3.4,Yes,Yes
2010-09-05,Williamtown,1.4,Yes,No
2010-09-06,Williamtown,0.0,No,No
2010-09-07,Williamtown,0.0,No,No
2010-09-08,Williamtown,0.0,No,No
2010-09-09,Williamtown,0.0,No,Yes
2010-09-10,Williamtown,2.8,Yes,No
2010-09-11,Williamtown,0.0,No,No
2010-09-12,Williamtown,0.2,No,No
2010-09-13,Williamtown,0.0,No,No
2010-09-14,Williamtown,0.2,No,Yes
2010-09-15,Williamtown,9.4,Yes,No
2010-09-16,Williamtown,0.0,No,No
2010-09-17,Williamtown,0.0,No,No
2010-09-18,Williamtown,0.0,No,No
2010-09-19,Williamtown,0.0,No,No
2010-09-20,Williamtown,0.0,No,No
2010-09-21,Williamtown,0.0,No,No
2010-09-22,Williamtown,0.0,No,No
2010-09-23,Williamtown,0.0,No,No
2010-09-24,Williamtown,0.0,No,No
2010-09-25,Williamtown,0.0,No,No
2010-09-26,Williamtown,0.0,No,No
2010-09-27,Williamtown,0.0,No,No
2010-09-28,Williamtown,0.0,No,No
2010-09-29,Williamtown,0.0,No,No
2010-09-30,Williamtown,0.6,No,No
2010-10-01,Williamtown,0.0,No,No
2010-10-02,Williamtown,0.0,No,Yes
2010-10-03,Williamtown,6.4,Yes,
2010-10-04,Williamtown,,,Yes
2010-10-05,Williamtown,14.0,Yes,No
2010-10-06,Williamtown,0.6,No,No
2010-10-07,Williamtown,1.0,No,No
2010-10-08,Williamtown,0.6,No,Yes
2010-10-09,Williamtown,2.0,Yes,No
2010-10-10,Williamtown,0.2,No,Yes
2010-10-11,Williamtown,2.2,Yes,Yes
2010-10-12,Williamtown,1.8,Yes,
2010-10-13,Williamtown,,,No
2010-10-14,Williamtown,0.4,No,No
2010-10-15,Williamtown,0.2,No,Yes
2010-10-16,Williamtown,8.0,Yes,No
2010-10-17,Williamtown,0.0,No,No
2010-10-18,Williamtown,0.0,No,No
2010-10-19,Williamtown,0.0,No,No
2010-10-20,Williamtown,0.6,No,No
2010-10-21,Williamtown,0.0,No,No
2010-10-22,Williamtown,0.0,No,No
2010-10-23,Williamtown,1.0,No,Yes
2010-10-24,Williamtown,10.8,Yes,Yes
2010-10-25,Williamtown,22.4,Yes,Yes
2010-10-26,Williamtown,1.8,Yes,No
2010-10-27,Williamtown,0.0,No,No
2010-10-28,Williamtown,1.0,No,No
2010-10-29,Williamtown,0.0,No,No
2010-10-30,Williamtown,0.0,No,No
2010-10-31,Williamtown,0.0,No,Yes
2010-11-01,Williamtown,12.4,Yes,Yes
2010-11-02,Williamtown,19.8,Yes,No
2010-11-03,Williamtown,0.0,No,No
2010-11-04,Williamtown,0.4,No,Yes
2010-11-05,Williamtown,30.6,Yes,Yes
2010-11-06,Williamtown,3.2,Yes,No
2010-11-07,Williamtown,0.4,No,No
2010-11-08,Williamtown,0.0,No,Yes
2010-11-09,Williamtown,1.2,Yes,No
2010-11-10,Williamtown,0.0,No,Yes
2010-11-11,Williamtown,3.8,Yes,No
2010-11-12,Williamtown,0.0,No,No
2010-11-13,Williamtown,0.0,No,No
2010-11-14,Williamtown,0.0,No,No
2010-11-15,Williamtown,0.0,No,Yes
2010-11-16,Williamtown,35.2,Yes,Yes
2010-11-17,Williamtown,4.2,Yes,No
2010-11-18,Williamtown,0.4,No,Yes
2010-11-19,Williamtown,1.6,Yes,No
2010-11-20,Williamtown,0.6,No,No
2010-11-21,Williamtown,0.0,No,No
2010-11-22,Williamtown,0.0,No,No
2010-11-23,Williamtown,0.0,No,No
2010-11-24,Williamtown,0.0,No,No
2010-11-25,Williamtown,0.0,No,No
2010-11-26,Williamtown,0.0,No,No
2010-11-27,Williamtown,0.0,No,No
2010-11-28,Williamtown,0.0,No,No
2010-11-29,Williamtown,0.0,No,No
2010-11-30,Williamtown,0.8,No,Yes
2010-12-01,Williamtown,14.0,Yes,Yes
2010-12-02,Williamtown,20.2,Yes,Yes
2010-12-03,Williamtown,1.8,Yes,No
2010-12-04,Williamtown,0.6,No,No
2010-12-05,Williamtown,0.2,No,No
2010-12-06,Williamtown,0.0,No,No
2010-12-07,Williamtown,0.0,No,No
2010-12-08,Williamtown,0.0,No,No
2010-12-09,Williamtown,0.0,No,Yes
2010-12-10,Williamtown,4.4,Yes,No
2010-12-11,Williamtown,0.0,No,No
2010-12-12,Williamtown,0.0,No,No
2010-12-13,Williamtown,0.0,No,No
2010-12-14,Williamtown,0.0,No,No
2010-12-15,Williamtown,0.0,No,No
2010-12-16,Williamtown,0.2,No,Yes
2010-12-17,Williamtown,5.4,Yes,No
2010-12-18,Williamtown,0.0,No,No
2010-12-19,Williamtown,0.0,No,Yes
2010-12-20,Williamtown,6.0,Yes,No
2010-12-21,Williamtown,0.0,No,No
2010-12-22,Williamtown,0.0,No,No
2010-12-23,Williamtown,0.0,No,No
2010-12-24,Williamtown,1.0,No,No
2010-12-25,Williamtown,0.0,No,No
2010-12-26,Williamtown,0.0,No,No
2010-12-27,Williamtown,0.6,No,No
2010-12-28,Williamtown,0.0,No,No
2010-12-29,Williamtown,0.0,No,No
2010-12-30,Williamtown,0.0,No,No
2010-12-31,Williamtown,0.0,No,
2011-01-01,Williamtown,,,
2011-01-02,Williamtown,,,No
2011-01-03,Williamtown,0.4,No,No
2011-01-04,Williamtown,1.0,No,No
2011-01-05,Williamtown,0.0,No,Yes
2011-01-06,Williamtown,12.6,Yes,Yes
2011-01-07,Williamtown,6.0,Yes,No
2011-01-08,Williamtown,0.2,No,No
2011-01-09,Williamtown,1.0,No,Yes
2011-01-10,Williamtown,1.4,Yes,No
2011-01-11,Williamtown,0.8,No,Yes
2011-01-12,Williamtown,1.2,Yes,No
2011-01-13,Williamtown,0.0,No,No
2011-01-14,Williamtown,0.0,No,No
2011-01-15,Williamtown,0.0,No,Yes
2011-01-16,Williamtown,3.8,Yes,No
2011-01-17,Williamtown,0.0,No,Yes
2011-01-18,Williamtown,1.4,Yes,No
2011-01-19,Williamtown,0.2,No,No
2011-01-20,Williamtown,0.0,No,No
2011-01-21,Williamtown,0.8,No,No
2011-01-22,Williamtown,0.0,No,No
2011-01-23,Williamtown,0.0,No,No
2011-01-24,Williamtown,0.0,No,No
2011-01-25,Williamtown,0.0,No,No
2011-01-26,Williamtown,0.0,No,No
2011-01-27,Williamtown,0.0,No,No
2011-01-28,Williamtown,0.0,No,No
2011-01-29,Williamtown,0.0,No,No
2011-01-30,Williamtown,0.0,No,No
2011-01-31,Williamtown,0.0,No,No
2011-02-01,Williamtown,0.0,No,No
2011-02-02,Williamtown,0.0,No,No
2011-02-03,Williamtown,0.0,No,No
2011-02-04,Williamtown,0.0,No,No
2011-02-05,Williamtown,0.0,No,No
2011-02-06,Williamtown,0.0,No,Yes
2011-02-07,Williamtown,12.6,Yes,No
2011-02-08,Williamtown,0.0,No,No
2011-02-09,Williamtown,0.0,No,No
2011-02-10,Williamtown,0.2,No,
2011-02-11,Williamtown,,,
2011-02-12,Williamtown,,,Yes
2011-02-13,Williamtown,5.6,Yes,Yes
2011-02-14,Williamtown,5.4,Yes,Yes
2011-02-15,Williamtown,9.2,Yes,No
2011-02-16,Williamtown,0.4,No,No
2011-02-17,Williamtown,0.0,No,Yes
2011-02-18,Williamtown,5.4,Yes,No
2011-02-19,Williamtown,0.0,No,No
2011-02-20,Williamtown,0.0,No,Yes
2011-02-21,Williamtown,1.6,Yes,Yes
2011-02-22,Williamtown,1.2,Yes,Yes
2011-02-23,Williamtown,1.4,Yes,No
2011-02-24,Williamtown,0.0,No,No
2011-02-25,Williamtown,0.0,No,No
2011-02-26,Williamtown,0.0,No,No
2011-02-27,Williamtown,0.0,No,No
2011-02-28,Williamtown,0.0,No,No
2011-03-01,Williamtown,0.0,No,Yes
2011-03-02,Williamtown,21.0,Yes,No
2011-03-03,Williamtown,0.6,No,No
2011-03-04,Williamtown,0.0,No,No
2011-03-05,Williamtown,0.0,No,No
2011-03-06,Williamtown,0.0,No,No
2011-03-07,Williamtown,0.0,No,No
2011-03-08,Williamtown,0.0,No,No
2011-03-09,Williamtown,0.0,No,No
2011-03-10,Williamtown,0.0,No,Yes
2011-03-11,Williamtown,5.6,Yes,No
2011-03-12,Williamtown,0.0,No,No
2011-03-13,Williamtown,0.0,No,No
2011-03-14,Williamtown,0.0,No,No
2011-03-15,Williamtown,0.0,No,No
2011-03-16,Williamtown,0.0,No,No
2011-03-17,Williamtown,0.6,No,Yes
2011-03-18,Williamtown,13.6,Yes,No
2011-03-19,Williamtown,1.0,No,Yes
2011-03-20,Williamtown,1.8,Yes,Yes
2011-03-21,Williamtown,3.6,Yes,No
2011-03-22,Williamtown,0.6,No,No
2011-03-23,Williamtown,0.0,No,No
2011-03-24,Williamtown,0.0,No,No
2011-03-25,Williamtown,0.0,No,No
2011-03-26,Williamtown,0.8,No,Yes
2011-03-27,Williamtown,4.4,Yes,Yes
2011-03-28,Williamtown,3.8,Yes,No
2011-03-29,Williamtown,0.8,No,No
2011-03-30,Williamtown,0.0,No,No
2011-03-31,Williamtown,0.6,No,Yes
2011-05-01,Williamtown,4.0,Yes,No
2011-05-02,Williamtown,0.6,No,No
2011-05-03,Williamtown,0.0,No,No
2011-05-04,Williamtown,0.2,No,Yes
2011-05-05,Williamtown,1.8,Yes,
2011-05-06,Williamtown,,,
2011-05-07,Williamtown,,,
2011-05-08,Williamtown,,,No
2011-05-09,Williamtown,1.0,No,Yes
2011-05-10,Williamtown,31.4,Yes,No
2011-05-11,Williamtown,0.0,No,No
2011-05-12,Williamtown,0.0,No,No
2011-05-13,Williamtown,0.0,No,No
2011-05-14,Williamtown,0.0,No,No
2011-05-15,Williamtown,0.0,No,No
2011-05-16,Williamtown,0.0,No,No
2011-05-17,Williamtown,0.0,No,Yes
2011-05-18,Williamtown,1.4,Yes,No
2011-05-19,Williamtown,0.2,No,
2011-05-20,Williamtown,,,
2011-05-21,Williamtown,,,
2011-05-22,Williamtown,,,Yes
2011-05-23,Williamtown,3.6,Yes,
2011-05-24,Williamtown,,,
2011-05-25,Williamtown,,,Yes
2011-05-26,Williamtown,57.6,Yes,
2011-05-27,Williamtown,,,
2011-05-28,Williamtown,,,Yes
2011-05-29,Williamtown,1.8,Yes,No
2011-05-30,Williamtown,0.2,No,Yes
2011-05-31,Williamtown,48.8,Yes,Yes
2011-06-01,Williamtown,13.4,Yes,Yes
2011-06-02,Williamtown,3.6,Yes,
2011-06-03,Williamtown,,,
2011-06-04,Williamtown,,,
2011-06-05,Williamtown,,,Yes
2011-06-06,Williamtown,6.0,Yes,No
2011-06-07,Williamtown,0.0,No,No
2011-06-08,Williamtown,0.0,No,No
2011-06-09,Williamtown,0.0,No,
2011-06-10,Williamtown,,,
2011-06-11,Williamtown,,,Yes
2011-06-12,Williamtown,64.2,Yes,Yes
2011-06-13,Williamtown,11.8,Yes,Yes
2011-06-14,Williamtown,16.8,Yes,Yes
2011-06-15,Williamtown,13.4,Yes,Yes
2011-06-16,Williamtown,31.0,Yes,
2011-06-17,Williamtown,,,
2011-06-18,Williamtown,,,
2011-06-19,Williamtown,,,No
2011-06-20,Williamtown,0.4,No,No
2011-06-21,Williamtown,0.0,No,No
2011-06-22,Williamtown,0.2,No,No
2011-06-23,Williamtown,0.0,No,
2011-06-24,Williamtown,,,
2011-06-25,Williamtown,,,No
2011-06-26,Williamtown,0.2,No,No
2011-06-27,Williamtown,0.0,No,No
2011-06-28,Williamtown,0.2,No,Yes
2011-06-29,Williamtown,14.2,Yes,No
2011-06-30,Williamtown,1.0,No,
2011-07-01,Williamtown,,,
2011-07-02,Williamtown,,,
2011-07-03,Williamtown,,,Yes
2011-07-04,Williamtown,3.4,Yes,No
2011-07-05,Williamtown,0.0,No,No
2011-07-06,Williamtown,0.0,No,No
2011-07-07,Williamtown,0.0,No,No
2011-07-08,Williamtown,0.0,No,No
2011-07-09,Williamtown,0.0,No,No
2011-07-10,Williamtown,0.0,No,No
2011-07-11,Williamtown,0.0,No,No
2011-07-12,Williamtown,0.0,No,No
2011-07-13,Williamtown,0.0,No,No
2011-07-14,Williamtown,0.0,No,
2011-07-15,Williamtown,,,
2011-07-16,Williamtown,,,
2011-07-17,Williamtown,,,Yes
2011-07-18,Williamtown,6.0,Yes,
2011-07-19,Williamtown,,,Yes
2011-07-20,Williamtown,14.8,Yes,Yes
2011-07-21,Williamtown,40.8,Yes,
2011-07-22,Williamtown,,,
2011-07-23,Williamtown,,,Yes
2011-07-24,Williamtown,86.8,Yes,No
2011-07-25,Williamtown,0.2,No,No
2011-07-26,Williamtown,0.0,No,No
2011-07-27,Williamtown,0.2,No,Yes
2011-07-28,Williamtown,1.8,Yes,No
2011-07-29,Williamtown,0.0,No,No
2011-07-30,Williamtown,0.0,No,No
2011-07-31,Williamtown,0.0,No,No
2011-08-01,Williamtown,0.2,No,No
2011-08-02,Williamtown,0.0,No,No
2011-08-03,Williamtown,0.0,No,No
2011-08-04,Williamtown,0.0,No,
2011-08-05,Williamtown,,,
2011-08-06,Williamtown,,,No
2011-08-07,Williamtown,0.6,No,Yes
2011-08-08,Williamtown,2.2,Yes,
2011-08-09,Williamtown,,,
2011-08-10,Williamtown,,,
2011-08-11,Williamtown,,,
2011-08-12,Williamtown,,,
2011-08-13,Williamtown,,,
2011-08-14,Williamtown,,,Yes
2011-08-15,Williamtown,9.8,Yes,No
2011-08-16,Williamtown,0.0,No,
2011-08-17,Williamtown,,,Yes
2011-08-18,Williamtown,7.8,Yes,
2011-08-19,Williamtown,,,
2011-08-20,Williamtown,,,Yes
2011-08-21,Williamtown,25.2,Yes,Yes
2011-08-22,Williamtown,8.2,Yes,No
2011-08-23,Williamtown,0.8,No,No
2011-08-24,Williamtown,0.0,No,No
2011-08-25,Williamtown,0.0,No,No
2011-08-26,Williamtown,0.0,No,No
2011-08-27,Williamtown,0.0,No,No
2011-08-28,Williamtown,0.0,No,No
2011-08-29,Williamtown,0.0,No,No
2011-08-30,Williamtown,0.0,No,No
2011-08-31,Williamtown,0.0,No,
2011-09-01,Williamtown,,,
2011-09-02,Williamtown,,,
2011-09-03,Williamtown,,,Yes
2011-09-04,Williamtown,1.2,Yes,No
2011-09-05,Williamtown,0.0,No,No
2011-09-06,Williamtown,0.0,No,No
2011-09-07,Williamtown,0.0,No,No
2011-09-08,Williamtown,0.0,No,
2011-09-09,Williamtown,,,
2011-09-10,Williamtown,,,
2011-09-11,Williamtown,,,Yes
2011-09-12,Williamtown,21.0,Yes,No
2011-09-13,Williamtown,0.0,No,No
2011-09-14,Williamtown,0.0,No,No
2011-09-15,Williamtown,0.0,No,No
2011-09-16,Williamtown,0.0,No,No
2011-09-17,Williamtown,0.0,No,No
2011-09-18,Williamtown,0.0,No,No
2011-09-19,Williamtown,0.0,No,No
2011-09-20,Williamtown,0.0,No,No
2011-09-21,Williamtown,0.0,No,No
2011-09-22,Williamtown,0.0,No,
2011-09-23,Williamtown,,,
2011-09-24,Williamtown,,,
2011-09-25,Williamtown,,,Yes
2011-09-26,Williamtown,47.6,Yes,No
2011-09-27,Williamtown,0.4,No,No
2011-09-28,Williamtown,0.0,No,Yes
2011-09-29,Williamtown,14.4,Yes,No
2011-09-30,Williamtown,0.0,No,
2011-10-01,Williamtown,,,Yes
2011-10-02,Williamtown,22.0,Yes,Yes
2011-10-03,Williamtown,29.6,Yes,Yes
2011-10-04,Williamtown,1.4,Yes,No
2011-10-05,Williamtown,0.0,No,No
2011-10-06,Williamtown,0.0,No,
2011-10-07,Williamtown,,,
2011-10-08,Williamtown,,,
2011-10-09,Williamtown,,,Yes
2011-10-10,Williamtown,4.0,Yes,No
2011-10-11,Williamtown,0.0,No,No
2011-10-12,Williamtown,0.0,No,No
2011-10-13,Williamtown,0.0,No,No
2011-10-14,Williamtown,0.0,No,No
2011-10-15,Williamtown,0.0,No,No
2011-10-16,Williamtown,0.0,No,No
2011-10-17,Williamtown,0.0,No,No
2011-10-18,Williamtown,1.0,No,No
2011-10-19,Williamtown,0.0,No,No
2011-10-20,Williamtown,0.0,No,No
2011-10-21,Williamtown,0.0,No,No
2011-10-22,Williamtown,0.0,No,No
2011-10-23,Williamtown,0.0,No,No
2011-10-24,Williamtown,0.0,No,No
2011-10-25,Williamtown,0.0,No,Yes
2011-10-26,Williamtown,23.6,Yes,No
2011-10-27,Williamtown,0.0,No,No
2011-10-28,Williamtown,0.0,No,No
2011-10-29,Williamtown,0.0,No,No
2011-10-30,Williamtown,0.0,No,Yes
2011-10-31,Williamtown,9.6,Yes,Yes
2011-11-01,Williamtown,3.0,Yes,No
2011-11-02,Williamtown,0.2,No,No
2011-11-03,Williamtown,0.0,No,
2011-11-04,Williamtown,,,
2011-11-05,Williamtown,,,
2011-11-06,Williamtown,,,Yes
2011-11-07,Williamtown,3.6,Yes,Yes
2011-11-08,Williamtown,1.2,Yes,No
2011-11-09,Williamtown,0.0,No,No
2011-11-10,Williamtown,0.0,No,No
2011-11-11,Williamtown,0.0,No,No
2011-11-12,Williamtown,0.0,No,No
